,Unnamed: 0,file,smiles
2810,25588,20209496,ClC=1C(Cl)=C(N=NC1Cl)[H]
2811,25591,20201435,O(C(C(C([H])([H])[H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H]
2813,25614,20208288,IC=1C(=C(C(=C(C1[H])[H])[H])[H])C(Br)([H])[H]
2816,25634,60000017,O(C1(C(C(C(O1)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])C(O[H])([H])[H])[H]
2818,25651,10021650,C(C(C([H])([H])[H])(C(O[H])=O)C(C([H])([H])[H])(C([H])([H])[H])[H])([H])([H])[H]
2819,25652,20208643,[O-][N+]=1C(=C(C(=C(C1[H])[H])[H])C(=O)N([H])[H])[H]
2822,25681,76120,C=1(C(=C(C(=C(C1C([H])([H])[H])[H])Cl)[H])[H])Br
2828,25750,40102297,C1(N(C(C(C1([H])[H])([H])[H])(C(OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=O)[H])C(OC(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H])=O)([H])[H]
2830,25785,20096482,C(C(C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])(C(C(C([H])([H])[H])(C([H])([H])[H])C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])([H])([H])[H]
2831,25815,20105211,C1(C2(C3(C(C45C(C1(O[H])[H])(C(=O)C(O4)(C6(C(C(C5([H])[H])([H])[H])(C(C(C6([H])C7(C(=C(C(O7)=O)C([H])([H])[H])[H])[H])([H])C([H])([H])[H])=O)C([H])([H])[H])[H])O[H])[H])([H])[H])C(OC2(C([H])([H])[H])C([H])([H])[H])(C(C(O3)=O)([H])[H])[H])[H])([H])[H]
2834,25853,20208534,O(C=1C=2C(C(=C(C1[H])[H])[H])=C(C(=C(C2[H])[H])[H])[H])C(OC([H])([H])[H])([H])[H]
2837,25897,20112322,ClC1=C(OC([H])([H])[H])C(=C(C(Cl)=C1[H])[H])[H]
2840,25942,10016833,C(C(OC([H])([H])[H])([H])[H])(OC(=O)C([H])([H])[H])([H])[H]
2841,25955,20111753,S(=O)(=O)([O-])C(C(=C([H])[H])[H])([H])[H]
2844,26011,20208395,ClC=1C(=C(C(=O)C(C([H])([H])[H])([H])[H])C(=C(C1[H])[H])[H])[H]
2851,26055,20097585,C(C1=C(C(C([H])([H])[H])=NC2=C(C(=C(C(=C12)[H])[H])[H])[H])[H])([H])([H])[H]
2853,26081,40016107,C1(=C(C(=C2C(=C1[H])[N+](=C(N2C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])[H])C4=C(C(=C(C(=C4[H])[H])[H])[H])[H])[H])[H])[H].[Cl-]
2855,26087,10010547,C=1(C2=C(C3=C(C1[H])SC3([H])[H])C(S2)([H])[H])[H]
2858,26103,9667,C1(C(C(=C(C(C(C(=C1[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H]
2862,26143,20200025,O1C(C(=C(C(=O)C([H])([H])[H])[H])[H])=C(C(=C1[H])[H])[H]
2863,26145,104835,C1(C2(C(C(C(C3(C1(C(C(C4(C3(C(=C(C4=O)[H])C(C([H])([H])[H])(C([H])([H])[H])[H])[H])C([H])([H])[H])=O)([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])(O2)C([H])([H])[H])[H])([H])[H]
2868,26204,10022770,C(C(C(C(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])(C(C(SC=1C(=C(Br)C(=C(C1Br)[H])[H])[H])([H])[H])([H])[H])[H])([H])([H])[H]
2869,26232,20209075,ClC(=O)C1=C(C(=C(C(=C1[H])[H])[H])C(F)(F)F)[H]
2870,26248,20097216,BrC(C(Cl)([H])[H])(C(Br)([H])[H])[H]
2871,26260,10021654,C(=O)(C1=C(Br)C2=C(OC1([H])[H])C(=C(C(=C2[H])[H])[H])[H])[H]
2872,26269,20208063,FC1=C(OC([H])([H])[H])C(=C(C(=C1[H])C(=O)[H])[H])[H]
2873,26310,20209612,ClC(Cl)(Cl)C1=C(C(Cl)=C(Cl)C(=C1[H])[H])[H]
2878,26340,20102965,C(=C([H])[H])(C1(C(C2(C(C(C1(C(=C([H])[H])C(OC3(OC(C(C(C3(O[H])[H])(O[H])[H])(O[H])[H])(C(O[H])([H])[H])[H])[H])([H])[H])[H])([H])[H])=C(C(O2)=O)C([H])([H])[H])[H])([H])[H])C([H])([H])[H])[H]
2885,26395,10021883,C1(=C(C(=C(C2=C1C(C(N2S(=O)(=O)C([H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H]
2886,26396,10021702,C([H])#CC(C(C1=C(C(=C(C(=C1[H])[H])[H])[H])[H])([H])[H])([H])[H]
2887,26411,20207966,FC(F)(C(OC(C([H])([H])[H])([H])[H])=O)[H]
2889,26472,10017226,C(Cl)(OC([H])([H])[H])([H])[H]
2894,26503,20207928,ClC(C=1C(=C(C(=[N+](C1[H])[H])[H])[H])[H])([H])[H]
2895,26504,10021858,C1(=C(C(=C(C(=C1[H])[H])C(=C(C2=C(C(=C(C(=C2[H])[H])C([H])([H])[H])[H])[H])[H])[H])[H])[H])OC([H])([H])[H]
2896,26534,30102114,C=1(C(=C(C(=C(N1)[H])[H])C(C(C=2C(=C(N=C(C2[H])[H])[H])[H])([H])[H])([H])[H])[H])[H]
2899,26580,20208374,BrC1=C(C(=C(C(Cl)=C1[H])[H])C#N)[H]
2901,26585,10016766,FC(C(C([H])([H])[H])=O)(F)F
2903,26604,10022004,C1(C(=C(C(=C1[H])[H])[H])[H])=C(C(=C(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])[H])[H]
2908,26670,20111970,IC1=C(Cl)C(=C(Cl)C(=C1[H])[H])[H]
2911,26710,20182706,C(OC(F)(C(F)(F)F)[H])(F)(F)F
2913,26734,40094254,C=1(OC(=C(C1[H])[H])C#CC=2OC(=C(C2[H])[H])[H])[H]
2915,26740,20174432,O1C=2N(C(C1(C([H])([H])[H])[H])([H])[H])C3=C(N2)N(C(N(C3=O)C([H])([H])[H])=O)C([H])([H])[H]
2918,26766,20111989,O(C(C(C(=O)C([H])([H])[H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H]
2920,26801,10021893,C1(=C(C(=C(C(=C1[H])[H])C(=C(C2=C(C(=C(C(=C2[H])[H])C(=C(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])[H])C#N)[H])[H])C#N)[H])[H])[H])[H]
2921,26822,10345,C=1(C(=C(N=C(C1[H])C([H])([H])[H])[H])C([H])([H])[H])[H]
2925,26868,20071924,C1(=C(C(=C(C=2C1=C(C=3C(C2C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=C(C(=C(C3[H])[H])[H])[H])[H])[H])[H])[H])[H]
2931,26943,20200135,ClC(OC(C(OC([H])([H])[H])([H])[H])([H])[H])([H])[H]
2937,26968,20208206,O(C1=C([N+]([O-])=O)C(=C(C(OC([H])([H])[H])=C1OC([H])([H])[H])[H])C(OC([H])([H])[H])=O)C([H])([H])[H]
2940,26996,20208865,BrC1=C(C(Cl)=C(N([H])[H])C(Cl)=C1[H])[H]
2942,27004,10021801,C1(=C(C(=C(C(=C1[H])[H])C(=C(C(=O)[H])C(C(C(Br)([H])[H])([H])[H])([H])[H])[H])[H])[H])C(Br)([H])[H]
2944,27017,20101471,C1(C2(C(C3(C4(C15C=6C(C(C(C6C(C(C4(C(N3C(C2(C([H])([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C(C5([H])[H])(C(=O)OC([H])([H])[H])[H])[H])C([H])([H])[H])[H])([H])[H])[H])=O
2945,27036,10016048,C1(OC(C(O1)([H])[H])([H])[H])([H])[H]
2946,27048,10021787,C=1(SC(=NC1C([H])([H])[H])N(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])C(=O)[H]
2949,27079,9751,C1(=C(SC(=C1[H])C(C([H])([H])[H])=O)Cl)[H]
2950,27085,10016839,C(Cl)(C(=O)OC(C([H])([H])[H])([H])[H])(Cl)Cl
2957,27162,20209210,O(C(=O)C=1N=C(C=2C(C1[H])=C(C(=C(C2[H])[H])[H])[H])[H])[H]
2960,27179,20200274,C(C(OC(C(Br)([H])[H])([H])[H])([H])[H])([H])([H])[H]
2962,27193,20209133,O(C1=C([N+]([O-])=O)C(=C([N+]([O-])=O)C(=C1[H])[H])[H])C(C([H])([H])[H])([H])[H]
2963,27209,22088,C(C(C(C(C(=C(C1(C(C(C(C(C(=C(C(C1([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])=C([H])[H])([H])C(OC([H])([H])[H])=O)[H])C(OC(C([H])([H])[H])=O)([H])[H])[H])([H])[H])(O[H])[H])(C([H])([H])[H])O[H])([H])([H])[H]
2967,27230,60007607,FC(OC(=C(F)F)[H])(F)F
2979,27322,20143239,C=1(C(=C(C(=C(C1O[H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])O[H]
2985,27352,20096900,BrC(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
2986,27354,10021820,C1(C(C(C(C2=C1C(N(C2([H])[H])C(C(C([H])([H])[H])([H])[H])([H])[H])=O)([H])[H])([H])[H])([H])[H])([H])[H]
2988,27362,20207411,ClC1=C(C(C#N)([H])[H])C(=C(C(Cl)=C1[H])[H])[H]
2993,27395,20208336,ClC1=C([N+]([O-])=O)C(=C(C(=C1[H])[H])C(=O)[H])[H]
2995,27421,20208114,BrC(C(C(C(OC([H])([H])[H])=O)([H])[H])([H])[H])([H])[H]
2998,27433,10022032,C=1(C(=C(SC1[H])C2=C(C(=C(S2)Br)[H])[H])[H])[H]
3002,27470,10010844,C(C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])([H])([H])[H]
3004,27487,30080344,C1(C(=C(C(C(=C1C(C(=C(C(C(C(=C(C(C(C(=C(C(C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])(O[H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])[H])=O)C([H])([H])[H])[H])=O
3007,27511,20035465,C1(=C(C(=NC(=C1C([H])([H])[H])[H])[H])[H])C([H])([H])[H]
3008,27528,88493,C=1(N(C(=C(C1C([H])([H])[H])[H])[H])C(=C([H])[H])[H])C(C([H])([H])[H])([H])[H]
3010,27546,20182502,C(OC1=C(C2=C(N=C(C([H])([H])[H])C(=C2[H])[H])C(=C1[H])[H])[H])(C([H])([H])[H])([H])[H]
3011,27552,60001974,C1(C(C(C=2C(C1([H])[H])(C3(C(C(C2[H])([H])[H])(C4(C(C(C3([H])[H])([H])[H])(C5(C(C4([H])[H])(OC6(C5(C([H])([H])[H])[H])OC(C(C(C6([H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H])[H])C([H])([H])[H])[H])[H])[H])C([H])([H])[H])([H])[H])(O[H])[H])([H])[H]
3013,27559,20200297,O=C=NC(C(C([H])([H])[H])([H])[H])([H])[H]
3014,27583,20209376,S(F)(=O)(=O)C=1C(=C(C(=C(C1[H])[H])[H])C(=O)C([H])([H])[H])[H]
3019,27605,20207888,O1C(O[H])=C(C(=O)C(C1=O)=C(O[H])C([H])([H])[H])C(=O)C([H])([H])[H]
3021,27647,20199038,N=1C(=C(C(C#N)([H])[H])C(=C(C1[H])[H])[H])[H]
3026,27715,20201464,O(C(C([H])([H])[H])([H])[H])C1=C(C(=C(N(C(=O)C(C(O[H])(C([H])([H])[H])[H])([H])[H])[H])C(=C1[H])[H])[H])[H]
3034,27782,20208817,BrC(C1=C(OC([H])([H])[H])C(=C(C([N+]([O-])=O)=C1[H])[H])[H])([H])[H]
3037,27801,10015735,C(=C(C([H])([H])[H])C(Cl)([H])[H])([H])[H]
3038,27806,10021892,C1(C(C(C(C(C2=C(C1([H])[H])[N+](=N[Se]2)C(C(=O)OC(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
3041,27828,10021901,C1(=C(C(=C(C(=C1C2=NC(C(O2)([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])Cl)[H])[H]
3048,27888,10022071,C1(=C(C(=C(C(=C1C(=O)C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])[H])[H])[H])C(=O)O[H]
3049,27892,20209455,O(C(C(C([H])([H])[H])([H])[H])([H])[H])C(=O)C(C#N)([H])[H]
3055,27949,10021664,C1(=C(C(=C(C(=C1[H])[H])N(C(C([H])([H])[H])([H])[H])C(C(Cl)([H])[H])([H])[H])[H])[H])C(=O)[H]
3056,27967,20208259,O(C(=O)C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])C(=O)C([H])([H])[H])C(C([H])([H])[H])([H])[H]
3058,27973,20096870,C(C(C(C(OC(=O)C(Cl)([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
3059,27974,10021854,C1(=C(C(=C(C(=C1[H])[H])N2C(C(=C(C2=O)[H])[H])=O)[H])[H])O[H]
3062,28000,20097184,C(C=1C(=NC2=C(C(=C(C(=C2N1)[H])[H])[H])[H])[H])([H])([H])[H]
3064,28020,20209304,FC1=C(C(=C([N+]([O-])=O)C(=C1[H])[H])[H])C([H])([H])[H]
3066,28035,40247517,C1(OC2=C(C(=C(OC([H])([H])[H])C(=C2C(=C1[H])[H])[H])O[H])OC3(OC(C(C(C3(O[H])[H])(O[H])[H])(O[H])[H])(C(O[H])([H])[H])[H])[H])=O
3067,28040,20208907,O(C(C(OC(C([H])([H])[H])([H])[H])([H])[H])([H])[H])C(=O)C(C(C([H])([H])[H])([H])[H])([H])[H]
3068,28048,20096433,C(=C(C(OC(=O)C(C(C(=O)OC(C(=C([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H]
3070,28055,20208514,BrC(Br)(C1=C(C(=C(C([N+]([O-])=O)=C1[H])[H])[H])C(Br)(Br)[H])[H]
3080,28148,89587,C(F)(C(C(F)(F)F)(F)[H])([H])[H]
3082,28161,10021845,C1(=C(C(=C(C(=C1[H])[H])C(=C(C(=O)OC2=C(C(=C(C(=C2[H])[H])O[H])[H])[H])[H])[H])[H])[H])[H]
3083,28164,60005247,C1(=C(C(=C(C2=C1OC(=C(C2=O)O[H])C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])[H])O[H])[H])[H]
3085,28171,10926,C(C(Br)(C([H])([H])[H])C([H])([H])[H])([H])([H])[H]
3087,28199,20209115,S(OC(C(N([H])[H])([H])[H])([H])[H])(O[H])(=O)=O
3090,28219,20207944,O(C=1C=2C(C(=C(C1C([H])([H])[H])[H])[H])=C(C(=C(C2[H])[H])[H])[H])C(=O)C([H])([H])[H]
3091,28222,20209315,O(C1(C2(C(C3(C(C4(C(C(C3([H])[H])([H])[H])(C(C(OC4([H])[H])=O)([H])[H])[H])C([H])([H])[H])(C(C2([H])[H])([H])[H])[H])[H])(C(C1([H])[H])([H])[H])[H])C([H])([H])[H])C([H])([H])[H])[H]
3092,28223,20208231,BrC1=C(F)C(=C(C(=C1[H])[H])C([H])([H])[H])[H]
3096,28248,20094739,C(C=1C(=C(C2=C(C(=C(C3=C(C(=C(C(=C32)[H])[H])[H])[H])[H])[H])C1[H])[H])[H])([H])([H])[H]
3098,28280,20207923,O(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])C(=O)C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
3101,28305,20209500,C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H])(C(C([H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])[H]
3102,28307,20176804,C1(C2(C(C(C(C1(Cl)[H])(O[H])[H])([H])[H])(C(C(=C(C2([H])[H])[H])C(=C(N=C(Cl)Cl)[H])[H])([H])[H])C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H]
3103,28312,20097191,C(C1=C(C(=C(C(=C1C(=O)Cl)[H])[H])[H])[H])([H])([H])[H]
3107,28358,10021781,C1(N(C2(C1(C(N2C([H])([H])[H])=O)C([H])([H])[H])SC(C([H])([H])[H])([H])[H])C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])=O
3109,28361,10021836,C1(=C(C(=C(C(=C1Br)[H])OC(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])Br)[H])OC(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H]
3110,28363,20200640,O(C(C(=O)OC(C([H])([H])[H])([H])[H])([H])[H])C(=O)C=1C(C(OC([H])([H])[H])=O)=C(C(=C(C1[H])[H])[H])[H]
3114,28373,10027586,C12(C(=C(C(C(C1(C([H])([H])[H])C([H])([H])[H])(C(C(=C(C(C(C(=C(C(C2([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])[H])([H])[H])[H])C([H])([H])[H])[H]
3119,28391,10022775,C1(=C(C(=C(C(=C1C(=C(C2=C(C(=C(C(=C2[H])[H])C(=C(C=3C(=C(C(=C(C3[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H]
3126,28452,20200768,S(C(C(C(N(C(=O)C(N([H])[H])([H])[H])[H])(C(O[H])=O)[H])([H])[H])([H])[H])C([H])([H])[H]
3129,28469,20096856,C(C=1C(=C(C=2C(=C(C([H])([H])[H])C(C([H])([H])[H])=C(C2C1[H])[H])[H])[H])[H])([H])([H])[H]
3130,28480,20181611,C(N(C([H])([H])[H])C(=O)C(=C([H])[H])[H])([H])([H])[H]
3132,28498,10016222,N1(N=C(C(=C1[H])[H])[H])C([H])([H])[H]
3133,28501,30079997,C1(C(O[H])(C(O[H])(C(C(O1)(C(O[H])([H])[H])[H])(O[H])[H])[H])[H])(OC(C2([H])C(C(C(C(=C2C(O[H])([H])[H])[H])=O)([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])[H]
3135,28504,20208622,N#CC=1C(=C(C(=C(C1[H])[H])[H])C([H])([H])[H])C([H])([H])[H]
3139,28565,20209001,S1C(=C(C(C([H])([H])[H])([H])[H])C(=C1[H])[H])[H]
3140,28569,10020488,C(#CC(C(C(C(=O)OC([H])([H])[H])([H])[H])([H])[H])([H])[H])[H]
3145,28604,20209786,BrC(C(C(F)=C(F)F)([H])[H])([H])[H]
3146,28618,20209870,O(C1=C(C(=O)C([H])([H])[H])C(=C(C(=C1[H])[H])[H])[H])C(C([H])([H])[H])([H])[H]
3148,28666,20209631,O(C(C(C(C(C(C(C(=C([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(=O)C([H])([H])[H]
3150,28693,10021728,C1(=C(C(=C(C(=C1C(C2=C(C(=C(C(=C2[H])OC([H])([H])[H])OC([H])([H])[H])[H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])OC([H])([H])[H])OC([H])([H])[H])[H]
3153,28713,20209865,O=C(N(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])C([H])([H])[H]
3159,28860,10021789,C1(=C(C(=C(C2=C1C(=C(N2[H])[H])C(C(C([H])([H])[H])(Cl)[H])=O)[H])[H])OC([H])([H])[H])[H]
3160,28861,30097362,[O-]C(=O)C(=C(C(=C(C([H])([H])[H])[H])[H])[H])[H]
3162,28877,20209880,O(C1=C(C(=C([N+]([O-])=O)C(=C1[H])[H])C([H])([H])[H])C([H])([H])[H])[H]
3167,28980,20055532,C1(C(C(O1)=C(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=O
3172,29025,10006277,C1(=C(C(=C(C(=C1[H])[H])[H])[H])[H])C(S(C(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H])=O)([H])[H]
3175,29032,20172406,C1(C(C1(C(=O)O[H])C(=O)O[H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
3176,29037,20101843,C1(C2(C(C3(C4(C15C6(C(C(C(=C6C(C(C4(C(N3C(C2(C([H])([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])=O)(C(C5([H])[H])([H])[H])[H])[H])C([H])([H])[H])[H])([H])[H])[H])=O
3180,29046,20208891,O(C(C(OC(C([H])([H])[H])([H])[H])([H])[H])([H])[H])C(C(OC(=O)C(=C([H])[H])[H])([H])[H])([H])[H]
3182,29057,40109395,C1(C(=C(C(C=2C1=C(C(=C(C2[H])[H])[H])[H])=O)[H])Cl)=O
3183,29081,20209830,ClC1=C(C(OC(C(=C([H])[H])[H])([H])[H])(C(N2C(=C(N=C2[H])[H])[H])([H])[H])[H])C(=C(C(Cl)=C1[H])[H])[H]
3184,29094,10022760,C(C(C(N1C(C2=C(C1=O)C=3C(OC2([H])[H])=C(C(=C(C3[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
3186,29113,10021629,C(OC(=O)C=1C(C([H])([H])[H])=C(C([H])([H])[H])SC1[H])([H])([H])[H]
3194,29164,20209759,ClC=1C(=C(C(=C(C1[H])[H])[H])[H])C(=O)C([H])([H])[H]
3197,29196,20096444,C(C(C(C(C([H])([H])[H])(C([H])([H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
3198,29201,20207569,ClC1=C(C(=C(C(=C1Cl)[H])[H])[H])C#N
3199,29213,10017802,C(C(=O)OC([H])([H])[H])(F)(F)F
3203,29248,10016647,C(#CC(O[H])(C([H])([H])[H])C([H])([H])[H])[H]
3204,29271,10021672,C1(=C(C(=C(C2=C1C(C(C(C2([H])[H])([H])[H])=C(OS(C(F)(F)F)(=O)=O)[H])=O)[H])[H])[H])[H]
3205,29294,20177633,N=1C=2C(C(=NC1[H])N(C=3C(=C(C(=C(C3[H])Br)[H])[H])[H])[H])=C(N=C(C2[H])N(C([H])([H])[H])C([H])([H])[H])[H]
3206,29299,10025606,C=1(N2C(=NC(C1[H])=O)SC(=N2)N(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])[H])C([H])([H])[H]
3207,29305,30087817,C12(N3C(C4(C(C(C(C1(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])([H])[H])([H])[H])(C2(C5(C3(C(C4([H])[H])([H])[H])C(C(C5([H])[H])([H])[H])([H])[H])[H])C(C(C(=O)C6(C([H])([H])[H])C(OC7(C(C(C6(O7)[H])([H])[H])([H])[H])C([H])([H])[H])([H])[H])(O[H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])[H]
3210,29311,20208027,O1C2=C(N=C1C([H])([H])[H])C=3C(C(=C2[H])[H])=C(C(=C(C3[H])[H])[H])[H]
3218,29408,40016851,C1(=C(C(=C2C(=C1[H])C(C3=C(C2=O)C(=C(C(=C3C([H])([H])[H])C(OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=O)OC([H])([H])[H])[H])=O)[H])[H])[H]
3220,29442,20143549,C1(=C(C(=NC(=C1C(=O)OC(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H]
3221,29455,10016436,C(=C(C(=C([H])[H])[H])[H])(C([H])([H])[H])[H]
3224,29490,9668,C1(=C(C(OC1([H])[H])([H])[H])[H])[H]
3229,29515,10021724,C=1(N(C(=C(C1[H])[H])[H])C([H])([H])[H])C(O[H])=O
3232,29539,10022731,[H]OC(C(Cl)(C(C(C([H])([H])[H])([H])[H])(C=1C(=C(C(=C(C1[H])[H])[H])[H])[H])[H])[H])=O
3236,29597,10022341,C1(=C(C(=C(C(=C1[H])[H])C(O[H])([H])[H])OC(C(C(C([H])([H])[H])([H])[H])(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])[H])C2(OC(C(O2)([H])[H])([H])[H])[H]
3237,29606,20199024,O(C(=O)C(C(=O)C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H]
3239,29626,2459,C12(C(C(C(C1(C3(C(C(C(C2(C([H])([H])[H])[H])([H])O[H])([H])[H])(C3(C([H])([H])[H])C([H])([H])[H])[H])[H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])[H]
3252,29710,20096851,C(=C(C(Cl)(C(Cl)([H])[H])[H])[H])([H])[H]
3253,29744,30080741,C1(C(C2(C3(C(C(C(C(C3(C1(C([H])([H])[H])[H])C([H])([H])[H])(C(C([H])([H])[H])=O)[H])(O[H])[H])([H])[H])([H])[H])O2)[H])([H])O[H])([H])[H]
3255,29767,20208767,FC=1C(=C(C(=C(C1[H])[H])[H])[H])C(OC(C([H])([H])[H])([H])[H])=O
3258,29780,10027607,C1(OC(C(C(C1(O[H])[H])(OC(=O)C(C([N+]([O-])=O)([H])[H])([H])[H])[H])(OC(C([H])=C([H])[H])=O)[H])(O[H])[H])(C(OC(=O)C(C([N+]([O-])=O)([H])[H])([H])[H])([H])[H])[H]
3263,29828,30080366,C=1(C(=C2C3=C(C1[H])C(C4=C(C3=O)C(C(=C(C(N4[H])=O)[H])[H])(C(OC(C(C(=C(C(C(C(C2=O)([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])[H])[H])(O[H])[H])(C([H])([H])[H])[H])=O)C([H])([H])[H])=O)OC([H])([H])[H])C([H])([H])[H]
3264,29833,10022415,C1(=C(C(=C(C(=C1I)[H])[H])[H])[H])C(C(=O)[H])([H])[H]
3266,29855,20208481,O(C(=O)C(C(=O)C(C([H])([H])[H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H]
3269,29912,10021609,C(OC(=O)C=1SC(=C(C1C([H])([H])[H])[H])[H])([H])([H])[H]
3274,29946,20181071,C=1(N(C(=NC1[H])C([H])([H])[H])C([H])([H])[H])[H]
3279,29989,20096466,C1(=C(C(C=2C(=C(C(=C(C2Cl)[H])[H])Cl)[H])=C(C(=C1[H])Cl)Cl)[H])[H]
3281,30026,20209006,FC1=C(C(=C(C(=C1F)[H])[H])[H])C(=O)[H]
3284,30044,20207421,BrC=1C(=C([N+]([O-])=O)C(=C(C1Br)[H])[H])[H]
3285,30046,20208067,O(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(=O)C(C(C(C([H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H]
3287,30055,10022420,C1(N(C(C(C1([H])[H])(C([H])([H])[H])[H])(C=2C(=C(C3=C(C2[H])C(=C(C(=C3[H])[H])[H])[H])[H])[H])[H])C([H])([H])[H])([H])[H]
3298,30215,20209080,BrC(F)(F)C(C(Br)([H])[H])([H])[H]
3302,30264,20208340,BrC=1C(=C(C(=C(C1[H])[H])[H])C(OC(C([H])([H])[H])([H])[H])=O)[H]
3303,30274,20209143,BrC(C(F)(F)[H])([H])[H]
3310,30330,10021701,C1(=C(C(=C(C2=C1C=3C(N2C(=O)C([H])([H])[H])=C(OC(C3C([H])([H])[H])=O)C([H])([H])[H])[H])[H])[H])[H]
3311,30360,10021817,C1(=C(C(=C(C(=C1[H])C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])Br)[H])C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(=O)[H]
