,Unnamed: 0,id,SMILES_x,SMILES_y,smiles
11941,11941,21163,[H]OC1(C([H])([H])[H])OC(C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C(=C([H])C([H])=C([H])C([H])(C([H])([H])[H])C([H])(O[H])C(=C([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])=C(C([H])([H])[H])C1=O,[H]OC1(C([H])([H])[H])OC(C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C(=C([H])C([H])=C([H])C([H])(C([H])([H])[H])C([H])(O[H])C(=C([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])=C(C([H])([H])[H])C1=O,[H]OC1(C([H])([H])[H])OC(C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C(=C([H])C([H])=C([H])C([H])(C([H])([H])[H])C([H])(O[H])C(=C([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])=C(C([H])([H])[H])C1=O
11942,11942,21165,[H]Sc1c([H])c([H])c([H])c([H])[n+]1[O-],[H]Sc1c([H])c([H])c([H])c([H])[n+]1[O-],[H]Sc1c([H])c([H])c([H])c([H])[n+]1[O-]
11943,11943,21166,[H]C(C(=O)N([H])C([H])([H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12)=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C(C(=O)N([H])C([H])([H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12)=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C(C(=O)N([H])C([H])([H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12)=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
11944,11944,21167,[H]C(C(=O)N([H])C([H])([H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12)=C(C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],[H]C(C(=O)N([H])C([H])([H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12)=C(C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],[H]C(C(=O)N([H])C([H])([H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12)=C(C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
11945,11945,21171,[H]OC([H])(C([H])([H])[H])C1([H])OC([H])(C2([H])OC(=O)C([H])([H])C2([H])[H])C([H])=C1[H],[H]OC([H])(C([H])([H])[H])C1([H])OC([H])(C2([H])OC(=O)C([H])([H])C2([H])[H])C([H])=C1[H],[H]OC([H])(C([H])([H])[H])C1([H])OC([H])(C2([H])OC(=O)C([H])([H])C2([H])[H])C([H])=C1[H]
11946,11946,21175,[H]C([H])([H])OC(=O)C1([H])C([H])([H])C23C(=O)C4([H])C([H])([H])C5([H])N(C([H])([H])C4([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])C([H])([H])C4=C2C1([H])C([H])([H])C4([H])[H])C35C([H])([H])[H],[H]C([H])([H])OC(=O)C1([H])C([H])([H])C23C(=O)C4([H])C([H])([H])C5([H])N(C([H])([H])C4([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])C([H])([H])C4=C2C1([H])C([H])([H])C4([H])[H])C35C([H])([H])[H],[H]C([H])([H])OC(=O)C1([H])C([H])([H])C23C(=O)C4([H])C([H])([H])C5([H])N(C([H])([H])C4([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])C([H])([H])C4=C2C1([H])C([H])([H])C4([H])[H])C35C([H])([H])[H]
11947,11947,21176,[H]OC([H])([H])C([H])([H])C1=C2C(=O)C([H])([H])C([H])([H])C3([H])C([H])([H])N4C([H])([H])C([H])(C([H])([H])[H])C5([H])C(=O)C2(C([H])([H])C1([H])[H])C3(C([H])([H])[H])C4([H])C5([H])[H],[H]OC([H])([H])C([H])([H])C1=C2C(=O)C([H])([H])C([H])([H])C3([H])C([H])([H])N4C([H])([H])C([H])(C([H])([H])[H])C5([H])C(=O)C2(C([H])([H])C1([H])[H])C3(C([H])([H])[H])C4([H])C5([H])[H],[H]OC([H])([H])C([H])([H])C1=C2C(=O)C([H])([H])C([H])([H])C3([H])C([H])([H])N4C([H])([H])C([H])(C([H])([H])[H])C5([H])C(=O)C2(C([H])([H])C1([H])[H])C3(C([H])([H])[H])C4([H])C5([H])[H]
11948,11948,21177,[H]C1=C2C([H])([H])C([H])([H])C3([H])C([H])([H])N4C([H])([H])C([H])(C([H])([H])[H])C5([H])C(=O)C6(C([H])([H])C([H])([H])C([H])(C1=O)C26[H])C3(C([H])([H])[H])C4([H])C5([H])[H],[H]C1=C2C([H])([H])C([H])([H])C3([H])C([H])([H])N4C([H])([H])C([H])(C([H])([H])[H])C5([H])C(=O)C6(C([H])([H])C([H])([H])C([H])(C1=O)C26[H])C3(C([H])([H])[H])C4([H])C5([H])[H],[H]C1=C2C([H])([H])C([H])([H])C3([H])C([H])([H])N4C([H])([H])C([H])(C([H])([H])[H])C5([H])C(=O)C6(C([H])([H])C([H])([H])C([H])(C1=O)C26[H])C3(C([H])([H])[H])C4([H])C5([H])[H]
11949,11949,21178,[H]OC12C3=C(C(=O)C1([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])N4C([H])([H])C([H])(C([H])([H])[H])C5([H])C(=O)C3(C([H])([H])C2([H])[H])C1(C([H])([H])[H])C4([H])C5([H])[H],[H]OC12C3=C(C(=O)C1([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])N4C([H])([H])C([H])(C([H])([H])[H])C5([H])C(=O)C3(C([H])([H])C2([H])[H])C1(C([H])([H])[H])C4([H])C5([H])[H],[H]OC12C3=C(C(=O)C1([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])N4C([H])([H])C([H])(C([H])([H])[H])C5([H])C(=O)C3(C([H])([H])C2([H])[H])C1(C([H])([H])[H])C4([H])C5([H])[H]
11950,11950,21179,[H]OC12C3=C(C(=O)C1([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])N4C([H])([H])C([H])(C([H])([H])[H])C5([H])C(=O)C3(C([H])([H])C2([H])[H])C1(C([H])([H])[H])C4([H])C5([H])[H],[H]OC12C3=C(C(=O)C1([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])N4C([H])([H])C([H])(C([H])([H])[H])C5([H])C(=O)C3(C([H])([H])C2([H])[H])C1(C([H])([H])[H])C4([H])C5([H])[H],[H]OC12C3=C(C(=O)C1([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])N4C([H])([H])C([H])(C([H])([H])[H])C5([H])C(=O)C3(C([H])([H])C2([H])[H])C1(C([H])([H])[H])C4([H])C5([H])[H]
11952,11952,21182,[Cl-].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C23C([H])([H])C([H])([H])C([H])([H])[N+]13[H],[Cl-].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C23C([H])([H])C([H])([H])C([H])([H])[N+]13[H],[Cl-].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C23C([H])([H])C([H])([H])C([H])([H])[N+]13[H]
11953,11953,21183,[H]OC12C(=O)N([H])C([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)N1C([H])([H])C([H])([H])C2([H])[H],[H]OC12C(=O)N([H])C([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)N1C([H])([H])C([H])([H])C2([H])[H],[H]OC12C(=O)N([H])C([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)N1C([H])([H])C([H])([H])C2([H])[H]
11954,11954,21185,[H]Oc1c([H])c(C2([H])Oc3c(c([H])c4oc(=O)c([H])c([H])c4c3[H])OC2([H])C([H])([H])O[H])c([H])c(OC([H])([H])[H])c1O[H],[H]Oc1c([H])c(C2([H])Oc3c(c([H])c4oc(=O)c([H])c([H])c4c3[H])OC2([H])C([H])([H])O[H])c([H])c(OC([H])([H])[H])c1O[H],[H]Oc1c([H])c(C2([H])Oc3c(c([H])c4oc(=O)c([H])c([H])c4c3[H])OC2([H])C([H])([H])O[H])c([H])c(OC([H])([H])[H])c1O[H]
11955,11955,21187,[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])([H])C([H])([H])C(=C([H])[H])C3([H])C([H])([H])C4=C(C([H])([H])[H])C(=O)OC4([H])C([H])([H])C23C([H])([H])[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])([H])C([H])([H])C(=C([H])[H])C3([H])C([H])([H])C4=C(C([H])([H])[H])C(=O)OC4([H])C([H])([H])C23C([H])([H])[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])([H])C([H])([H])C(=C([H])[H])C3([H])C([H])([H])C4=C(C([H])([H])[H])C(=O)OC4([H])C([H])([H])C23C([H])([H])[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]
11956,11956,21188,[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])=C([H])C(=C([H])[H])C3([H])C([H])([H])C4=C(C([H])([H])[H])C(=O)OC4([H])C([H])([H])C23C([H])([H])[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])=C([H])C(=C([H])[H])C3([H])C([H])([H])C4=C(C([H])([H])[H])C(=O)OC4([H])C([H])([H])C23C([H])([H])[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])=C([H])C(=C([H])[H])C3([H])C([H])([H])C4=C(C([H])([H])[H])C(=O)OC4([H])C([H])([H])C23C([H])([H])[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]
11957,11957,21189,[H]OC([H])([H])C1([H])OC([H])(OC([H])([H])C(=C([H])[H])C2([H])C([H])([H])C3=C(C([H])([H])[H])C(=O)OC3([H])C([H])([H])C2(C([H])=C([H])[H])C([H])([H])[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(OC([H])([H])C(=C([H])[H])C2([H])C([H])([H])C3=C(C([H])([H])[H])C(=O)OC3([H])C([H])([H])C2(C([H])=C([H])[H])C([H])([H])[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(OC([H])([H])C(=C([H])[H])C2([H])C([H])([H])C3=C(C([H])([H])[H])C(=O)OC3([H])C([H])([H])C2(C([H])=C([H])[H])C([H])([H])[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]
11958,11958,21191,[H]C1=C([H])C(=O)C([H])(OC(=O)C([H])([H])[H])C(C([H])([H])OC(=O)c2c([H])c([H])c([H])c([H])c2[H])=C([H])O1,[H]C1=C([H])C(=O)C([H])(OC(=O)C([H])([H])[H])C(C([H])([H])OC(=O)c2c([H])c([H])c([H])c([H])c2[H])=C([H])O1,[H]C1=C([H])C(=O)C([H])(OC(=O)C([H])([H])[H])C(C([H])([H])OC(=O)c2c([H])c([H])c([H])c([H])c2[H])=C([H])O1
11959,11959,21192,[H]OC1([H])C([H])=C([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(O[H])C([H])=C1[H],[H]OC1([H])C([H])=C([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(O[H])C([H])=C1[H],[H]OC1([H])C([H])=C([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(O[H])C([H])=C1[H]
11960,11960,21193,[H]C1=C2C(=O)N([H])C([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)N2C([H])([H])C1([H])[H],[H]C1=C2C(=O)N([H])C([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)N2C([H])([H])C1([H])[H],[H]C1=C2C(=O)N([H])C([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)N2C([H])([H])C1([H])[H]
11961,11961,21194,[H]Oc1c([H])c(OC([H])([H])[H])c([H])c2c1C(=O)OC1(C([H])([H])[H])C([H])([H])C([H])(O[H])C([H])(O[H])C([H])([H])C21[H],[H]Oc1c([H])c(OC([H])([H])[H])c([H])c2c1C(=O)OC1(C([H])([H])[H])C([H])([H])C([H])(O[H])C([H])(O[H])C([H])([H])C21[H],[H]Oc1c([H])c(OC([H])([H])[H])c([H])c2c1C(=O)OC1(C([H])([H])[H])C([H])([H])C([H])(O[H])C([H])(O[H])C([H])([H])C21[H]
11962,11962,21195,[H]Oc1c([H])c(OC([H])([H])[H])c([H])c2c1C(=O)OC1(C([H])([H])[H])C2=C([H])C(=O)C([H])(O[H])C1([H])[H],[H]Oc1c([H])c(OC([H])([H])[H])c([H])c2c1C(=O)OC1(C([H])([H])[H])C2=C([H])C(=O)C([H])(O[H])C1([H])[H],[H]Oc1c([H])c(OC([H])([H])[H])c([H])c2c1C(=O)OC1(C([H])([H])[H])C2=C([H])C(=O)C([H])(O[H])C1([H])[H]
11963,11963,21196,[H]Oc1c([H])c(OC([H])([H])[H])c([H])c2c1C(=O)OC1(C([H])([H])[H])C([H])([H])C([H])(O[H])C([H])(O[H])C([H])([H])C21[H],[H]Oc1c([H])c(OC([H])([H])[H])c([H])c2c1C(=O)OC1(C([H])([H])[H])C([H])([H])C([H])(O[H])C([H])(O[H])C([H])([H])C21[H],[H]Oc1c([H])c(OC([H])([H])[H])c([H])c2c1C(=O)OC1(C([H])([H])[H])C([H])([H])C([H])(O[H])C([H])(O[H])C([H])([H])C21[H]
11964,11964,21197,[H]Oc1c([H])c(OC([H])([H])[H])c([H])c2c1C(=O)OC1(C([H])([H])[H])C2=C([H])C(=O)C([H])(O[H])C1([H])[H],[H]Oc1c([H])c(OC([H])([H])[H])c([H])c2c1C(=O)OC1(C([H])([H])[H])C2=C([H])C(=O)C([H])(O[H])C1([H])[H],[H]Oc1c([H])c(OC([H])([H])[H])c([H])c2c1C(=O)OC1(C([H])([H])[H])C2=C([H])C(=O)C([H])(O[H])C1([H])[H]
11965,11965,21198,[H]OC([H])([H])C1(C([H])([H])[H])C([H])(O[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])(C([H])=C([H])C3([H])C(=O)OC([H])([H])C3([H])[H])C(=C([H])[H])C([H])([H])C([H])([H])C21[H],[H]OC([H])([H])C1(C([H])([H])[H])C([H])(O[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])(C([H])=C([H])C3([H])C(=O)OC([H])([H])C3([H])[H])C(=C([H])[H])C([H])([H])C([H])([H])C21[H],[H]OC([H])([H])C1(C([H])([H])[H])C([H])(O[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])(C([H])=C([H])C3([H])C(=O)OC([H])([H])C3([H])[H])C(=C([H])[H])C([H])([H])C([H])([H])C21[H]
11967,11967,21200,[H]Oc1c([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c1C([H])([H])[H],[H]Oc1c([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c1C([H])([H])[H],[H]Oc1c([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c1C([H])([H])[H]
11968,11968,21201,[H]OC([H])([H])C12C([H])(O[H])C([H])=C([H])C1(C([H])([H])[H])C([H])([H])C([H])(O[H])C1(O[H])C2([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C12C([H])(O[H])C([H])=C([H])C1(C([H])([H])[H])C([H])([H])C([H])(O[H])C1(O[H])C2([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C12C([H])(O[H])C([H])=C([H])C1(C([H])([H])[H])C([H])([H])C([H])(O[H])C1(O[H])C2([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H]
11969,11969,21202,[H]Oc1c([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c1C([H])([H])[H],[H]Oc1c([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c1C([H])([H])[H],[H]Oc1c([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c1C([H])([H])[H]
11970,11970,21203,[H]OC([H])(C([H])=C([H])C(=O)OC1([H])C([H])(C([H])([H])[H])OC2(C([H])([H])[H])C([H])(O[H])C([H])(C([H])([H])[H])C(=O)OC2([H])C1([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]OC([H])(C([H])=C([H])C(=O)OC1([H])C([H])(C([H])([H])[H])OC2(C([H])([H])[H])C([H])(O[H])C([H])(C([H])([H])[H])C(=O)OC2([H])C1([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]OC([H])(C([H])=C([H])C(=O)OC1([H])C([H])(C([H])([H])[H])OC2(C([H])([H])[H])C([H])(O[H])C([H])(C([H])([H])[H])C(=O)OC2([H])C1([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
11971,11971,21204,[H]OC(=O)C([H])(C([H])([H])[H])C([H])(O[H])C1(C([H])([H])[H])OC([H])(C([H])([H])[H])C([H])(OC(=O)C([H])=C([H])C([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])O[H],[H]OC(=O)C([H])(C([H])([H])[H])C([H])(O[H])C1(C([H])([H])[H])OC([H])(C([H])([H])[H])C([H])(OC(=O)C([H])=C([H])C([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])O[H],[H]OC(=O)C([H])(C([H])([H])[H])C([H])(O[H])C1(C([H])([H])[H])OC([H])(C([H])([H])[H])C([H])(OC(=O)C([H])=C([H])C([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])O[H]
11972,11972,21206,[H]Oc1c([H])c([H])c2c(c1-c1c(O[H])c([H])c([H])c3c1C(=O)c1c([H])c([H])c(C([H])([H])[H])c(O[H])c1C3=O)C(=O)c1c([H])c([H])c(C([H])([H])[H])c(O[H])c1C2=O,[H]Oc1c([H])c([H])c2c(c1-c1c(O[H])c([H])c([H])c3c1C(=O)c1c([H])c([H])c(C([H])([H])[H])c(O[H])c1C3=O)C(=O)c1c([H])c([H])c(C([H])([H])[H])c(O[H])c1C2=O,[H]Oc1c([H])c([H])c2c(c1-c1c(O[H])c([H])c([H])c3c1C(=O)c1c([H])c([H])c(C([H])([H])[H])c(O[H])c1C3=O)C(=O)c1c([H])c([H])c(C([H])([H])[H])c(O[H])c1C2=O
11973,11973,21207,[H]OC([H])(C([H])=C(C([H])([H])[H])C([H])([H])C(=O)C([H])=C(C([H])([H])[H])C([H])([H])[H])C1([H])C(=C([H])[H])C(=O)OC1([H])[H],[H]OC([H])(C([H])=C(C([H])([H])[H])C([H])([H])C(=O)C([H])=C(C([H])([H])[H])C([H])([H])[H])C1([H])C(=C([H])[H])C(=O)OC1([H])[H],[H]OC([H])(C([H])=C(C([H])([H])[H])C([H])([H])C(=O)C([H])=C(C([H])([H])[H])C([H])([H])[H])C1([H])C(=C([H])[H])C(=O)OC1([H])[H]
11975,11975,21210,[H]c1nc([H])c2c(N([H])[H])nc([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c2c1[H],[H]c1nc([H])c2c(N([H])[H])nc([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c2c1[H],[H]c1nc([H])c2c(N([H])[H])nc([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c2c1[H]
11976,11976,21211,[H]c1nc([H])c2c(=O)n([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c2c1[H],[H]c1nc([H])c2c(=O)n([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c2c1[H],[H]c1nc([H])c2c(=O)n([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c2c1[H]
11977,11977,21216,[H]C([H])([H])C(=O)C1([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C4([H])C(C([H])([H])[H])(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C45C([H])([H])C35C([H])([H])C([H])([H])C12C([H])([H])[H],[H]C([H])([H])C(=O)C1([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C4([H])C(C([H])([H])[H])(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C45C([H])([H])C35C([H])([H])C([H])([H])C12C([H])([H])[H],[H]C([H])([H])C(=O)C1([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C4([H])C(C([H])([H])[H])(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C45C([H])([H])C35C([H])([H])C([H])([H])C12C([H])([H])[H]
11978,11978,21222,[H]Oc1c([H])c2c(c3c1c(=O)c1c([H])c([H])c([H])c([H])c1n3C([H])([H])[H])C([H])([H])C([H])(C(=C([H])[H])C([H])([H])[H])O2,[H]Oc1c([H])c2c(c3c1c(=O)c1c([H])c([H])c([H])c([H])c1n3C([H])([H])[H])C([H])([H])C([H])(C(=C([H])[H])C([H])([H])[H])O2,[H]Oc1c([H])c2c(c3c1c(=O)c1c([H])c([H])c([H])c([H])c1n3C([H])([H])[H])C([H])([H])C([H])(C(=C([H])[H])C([H])([H])[H])O2
11979,11979,21224,[H]OC([H])([H])C1=C([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])C(=O)C3(C([H])([H])[H])C(=O)C([H])=C(C([H])(C([H])([H])[H])C([H])([H])[H])C3([H])C2([H])C([H])([H])C1([H])[H],[H]OC([H])([H])C1=C([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])C(=O)C3(C([H])([H])[H])C(=O)C([H])=C(C([H])(C([H])([H])[H])C([H])([H])[H])C3([H])C2([H])C([H])([H])C1([H])[H],[H]OC([H])([H])C1=C([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])C(=O)C3(C([H])([H])[H])C(=O)C([H])=C(C([H])(C([H])([H])[H])C([H])([H])[H])C3([H])C2([H])C([H])([H])C1([H])[H]
11981,11981,21241,[H]OC1([H])C([H])(C([H])([H])[H])C(=O)OC12C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C([H])(C3([H])OC(=O)C([H])(C([H])([H])[H])C3([H])[H])C([H])([H])C([H])([H])C12[H],[H]OC1([H])C([H])(C([H])([H])[H])C(=O)OC12C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C([H])(C3([H])OC(=O)C([H])(C([H])([H])[H])C3([H])[H])C([H])([H])C([H])([H])C12[H],[H]OC1([H])C([H])(C([H])([H])[H])C(=O)OC12C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C([H])(C3([H])OC(=O)C([H])(C([H])([H])[H])C3([H])[H])C([H])([H])C([H])([H])C12[H]
11982,11982,21248,[H]OC(=O)C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C1([H])OC12C([H])([H])[H],[H]OC(=O)C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C1([H])OC12C([H])([H])[H],[H]OC(=O)C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C1([H])OC12C([H])([H])[H]
11983,11983,21249,[H]OC(=O)C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C(C([H])([H])[H])=C([H])C(=O)C([H])([H])C21[H],[H]OC(=O)C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C(C([H])([H])[H])=C([H])C(=O)C([H])([H])C21[H],[H]OC(=O)C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C(C([H])([H])[H])=C([H])C(=O)C([H])([H])C21[H]
11984,11984,21250,[H]OC(=O)C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])(O[H])C2(O[H])C([H])([H])[H],[H]OC(=O)C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])(O[H])C2(O[H])C([H])([H])[H],[H]OC(=O)C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])(O[H])C2(O[H])C([H])([H])[H]
