,Unnamed: 0.1,Unnamed: 0,id,SMILES_x,SMILES_y,smiles
69,69,69,4097,[H]OC1([H])C([H])([H])C2([H])C(=C([H])[H])C(=O)C3(C(=O)OC([H])([H])C4(C([H])([H])C([H])([H])C([H])([H])C5(C([H])([H])[H])C([H])([H])OC([H])(OC([H])([H])[H])C54[H])C13[H])C2([H])[H],,[H]OC1([H])C([H])([H])C2([H])C(=C([H])[H])C(=O)C3(C(=O)OC([H])([H])C4(C([H])([H])C([H])([H])C([H])([H])C5(C([H])([H])[H])C([H])([H])OC([H])(OC([H])([H])[H])C54[H])C13[H])C2([H])[H]
70,70,70,4099,[H]OC1([H])C([H])([H])C2(C([H])([H])[H])OC2(C([H])=C([H])C(=O)C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],,[H]OC1([H])C([H])([H])C2(C([H])([H])[H])OC2(C([H])=C([H])C(=O)C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H]
71,71,71,4101,[H]Oc1c([H])c(C2([H])Oc3c(c(O[H])c([H])c4c3C([H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])O4)C(=O)C2([H])[H])c([H])c([H])c1OC([H])([H])[H],,[H]Oc1c([H])c(C2([H])Oc3c(c(O[H])c([H])c4c3C([H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])O4)C(=O)C2([H])[H])c([H])c([H])c1OC([H])([H])[H]
72,72,72,4102,[H]C1=C(C(=C([H])[H])C([H])([H])[H])OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C1[H],,[H]C1=C(C(=C([H])[H])C([H])([H])[H])OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C1[H]
73,73,73,4103,[H]C1=C2C([H])([H])C([H])([H])C3([H])C([H])(OC(=O)C3([H])C([H])([H])[H])C2(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H],,[H]C1=C2C([H])([H])C([H])([H])C3([H])C([H])(OC(=O)C3([H])C([H])([H])[H])C2(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H]
74,74,74,4104,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c1[H],,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c1[H]
75,75,75,4105,[H]Oc1c([H])c(C(=O)OC([H])([H])C2([H])OC([H])(OC([H])(C#N)c3c([H])c([H])c([H])c([H])c3[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c([H])c(O[H])c1O[H],,[H]Oc1c([H])c(C(=O)OC([H])([H])C2([H])OC([H])(OC([H])(C#N)c3c([H])c([H])c([H])c([H])c3[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c([H])c(O[H])c1O[H]
76,76,76,4106,[H]Oc1c([H])c(O[H])c(C(=O)C2([H])C([H])(C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])=C([H])C([H])([H])C2([H])c2c([H])c([H])c([H])c([H])c2[H])c(O[H])c1[H],,[H]Oc1c([H])c(O[H])c(C(=O)C2([H])C([H])(C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])=C([H])C([H])([H])C2([H])c2c([H])c([H])c([H])c([H])c2[H])c(O[H])c1[H]
77,77,77,4107,[H]OC1([H])C([H])=C([H])C2([H])C([H])([H])C([H])([H])C3([H])C4(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)C(C([H])([H])[H])(C([H])([H])OC(=O)C([H])([H])[H])C4([H])C([H])([H])C([H])([H])C3(C([H])([H])[H])C12C([H])([H])[H],,[H]OC1([H])C([H])=C([H])C2([H])C([H])([H])C([H])([H])C3([H])C4(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)C(C([H])([H])[H])(C([H])([H])OC(=O)C([H])([H])[H])C4([H])C([H])([H])C([H])([H])C3(C([H])([H])[H])C12C([H])([H])[H]
78,78,78,4108,[H]C1=C([H])C([H])(C([H])([H])[H])C2([H])C([H])([H])c3c(oc([H])c3C([H])([H])[H])C([H])([H])C2(C([H])([H])[H])C1=O,,[H]C1=C([H])C([H])(C([H])([H])[H])C2([H])C([H])([H])c3c(oc([H])c3C([H])([H])[H])C([H])([H])C2(C([H])([H])[H])C1=O
79,79,79,4112,[H]OC1([H])C([H])=C([H])C([H])(OC(=O)C([H])([H])[H])C([H])(O[H])C1(O[H])C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H],,[H]OC1([H])C([H])=C([H])C([H])(OC(=O)C([H])([H])[H])C([H])(O[H])C1(O[H])C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H]
80,80,80,4113,[H]C(C(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])=C([H])C([H])=C([H])c1c([H])c([H])c2c(c1[H])OC([H])([H])O2,,[H]C(C(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])=C([H])C([H])=C([H])c1c([H])c([H])c2c(c1[H])OC([H])([H])O2
81,81,81,4116,[H]OC1([H])C2=C(C(=O)C3(C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)C([H])=C(C([H])([H])[H])C23[H])C23C(=O)OC1([H])C2([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H],,[H]OC1([H])C2=C(C(=O)C3(C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)C([H])=C(C([H])([H])[H])C23[H])C23C(=O)OC1([H])C2([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H]
82,82,82,4120,[H]OC([H])([H])C1([H])OC([H])(Oc2c(C([H])([H])[H])c([H])c3c([H])c([H])c([H])c(C([H])([H])[H])c3c2[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],,[H]OC([H])([H])C1([H])OC([H])(Oc2c(C([H])([H])[H])c([H])c3c([H])c([H])c([H])c(C([H])([H])[H])c3c2[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]
83,83,83,4121,[H]OC1=C(C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C(=O)c2c(O[H])c([H])c([H])c(O[H])c2C1=O,,[H]OC1=C(C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C(=O)c2c(O[H])c([H])c([H])c(O[H])c2C1=O
84,84,84,4123,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])C(=O)c2c(O[H])c([H])c(OC([H])([H])[H])c([H])c2OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c([H])c1[H],,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])C(=O)c2c(O[H])c([H])c(OC([H])([H])[H])c([H])c2OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c([H])c1[H]
85,85,85,4124,[H]OC1([H])C([H])([H])C([H])([H])C(=C([H])[H])C2(O[H])C([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C12C([H])([H])[H],,[H]OC1([H])C([H])([H])C([H])([H])C(=C([H])[H])C2(O[H])C([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C12C([H])([H])[H]
86,86,86,4125,[H]Oc1c([H])c([H])c2c(c1C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])OC([H])([H])c1c-2oc2c([H])c(O[H])c([H])c([H])c12,,[H]Oc1c([H])c([H])c2c(c1C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])OC([H])([H])c1c-2oc2c([H])c(O[H])c([H])c([H])c12
87,87,87,4128,[H]Oc1c([H])c(O[H])c(C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])c2c1C(=O)C([H])([H])C([H])(c1c([H])c([H])c3c(c1[H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])O3)O2,,[H]Oc1c([H])c(O[H])c(C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])c2c1C(=O)C([H])([H])C([H])(c1c([H])c([H])c3c(c1[H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])O3)O2
88,88,88,4131,[H]OC1([H])C([H])([H])C([H])=C2C3([H])c4c([H])c5c(c([H])c4C([H])([H])N(C3([H])[H])C2([H])C1([H])O[H])OC([H])([H])O5,,[H]OC1([H])C([H])([H])C([H])=C2C3([H])c4c([H])c5c(c([H])c4C([H])([H])N(C3([H])[H])C2([H])C1([H])O[H])OC([H])([H])O5
89,89,89,4136,[H]OC1=C([H])C([H])=C(C([H])([H])[H])C2=C([H])C3([H])C([H])(OC(=O)C3(O[H])C([H])([H])O[H])C([H])([H])C12C([H])([H])O[H],,[H]OC1=C([H])C([H])=C(C([H])([H])[H])C2=C([H])C3([H])C([H])(OC(=O)C3(O[H])C([H])([H])O[H])C([H])([H])C12C([H])([H])O[H]
90,91,91,4138,[H]OC12C(=C([H])C([H])([H])C3([H])C(=C([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C13C([H])([H])[H])C(=O)OC2([H])[H],,[H]OC12C(=C([H])C([H])([H])C3([H])C(=C([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C13C([H])([H])[H])C(=O)OC2([H])[H]
91,92,92,4139,[H]Oc1c([H])c([H])c(-c2oc3c([H])c(OS(=O)(=O)[O-])c(OC([H])([H])[H])c(O[H])c3c(=O)c2OC([H])([H])[H])c([H])c1O[H],,[H]Oc1c([H])c([H])c(-c2oc3c([H])c(OS(=O)(=O)[O-])c(OC([H])([H])[H])c(O[H])c3c(=O)c2OC([H])([H])[H])c([H])c1O[H]
92,93,93,4140,[H]c1c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(-c2c(C(=O)OC([H])([H])[H])c([H])c3nc4c([H])c([H])c([H])c([H])c4nc3c2OC([H])([H])[H])c1C(=O)OC([H])([H])[H],,[H]c1c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(-c2c(C(=O)OC([H])([H])[H])c([H])c3nc4c([H])c([H])c([H])c([H])c4nc3c2OC([H])([H])[H])c1C(=O)OC([H])([H])[H]
93,94,94,4141,[H]OC([H])([H])C([H])([H])C(=O)C1(C([H])([H])[H])C2([H])C(=C([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])O[H])C([H])=C([H])C1(O[H])C([H])([H])[H],,[H]OC([H])([H])C([H])([H])C(=O)C1(C([H])([H])[H])C2([H])C(=C([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])O[H])C([H])=C([H])C1(O[H])C([H])([H])[H]
94,95,95,4142,[H]Oc1c([H])c([H])c([H])c2c1C(=O)c1c(C(=O)C([H])([H])[H])oc([H])c1C2=O,,[H]Oc1c([H])c([H])c([H])c2c1C(=O)c1c(C(=O)C([H])([H])[H])oc([H])c1C2=O
95,96,96,4143,[H]OC([H])([H])C1([H])OC([H])(OC2(C#N)C([H])([H])C([H])([H])C([H])(O[H])C2([H])O[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],,[H]OC([H])([H])C1([H])OC([H])(OC2(C#N)C([H])([H])C([H])([H])C([H])(O[H])C2([H])O[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]
96,97,97,4144,[H]OC([H])([H])C1([H])OC([H])(OC2([H])OC([H])=C(C(=O)OC([H])([H])[H])C3([H])C([H])(O[H])C([H])=C(C([H])([H])OC(=O)SC([H])([H])[H])C23[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],,[H]OC([H])([H])C1([H])OC([H])(OC2([H])OC([H])=C(C(=O)OC([H])([H])[H])C3([H])C([H])(O[H])C([H])=C(C([H])([H])OC(=O)SC([H])([H])[H])C23[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]
97,98,98,4146,[H]C1=C(C([H])([H])[H])C([H])(OC(=O)C(=C([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C2=C(C([H])([H])OC(=O)C([H])([H])[H])C(=O)OC12[H],,[H]C1=C(C([H])([H])[H])C([H])(OC(=O)C(=C([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C2=C(C([H])([H])OC(=O)C([H])([H])[H])C(=O)OC12[H]
98,99,99,4147,[H]Oc1c(-c2c(C([H])([H])[H])c([H])c3c([H])c([H])c([H])c(OC([H])([H])[H])c3c2O[H])c([H])c([H])c2c1C([H])(C([H])([H])[H])N([H])C([H])(C([H])([H])[H])C2([H])[H],,[H]Oc1c(-c2c(C([H])([H])[H])c([H])c3c([H])c([H])c([H])c(OC([H])([H])[H])c3c2O[H])c([H])c([H])c2c1C([H])(C([H])([H])[H])N([H])C([H])(C([H])([H])[H])C2([H])[H]
99,100,100,4148,[H]OC(=O)C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C(C([H])([H])[H])=C([H])C([H])([H])C([H])([H])C21[H],,[H]OC(=O)C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C(C([H])([H])[H])=C([H])C([H])([H])C([H])([H])C21[H]
100,101,101,4149,[H]C1=C([H])C(OC(=O)C([H])([H])[H])=C([H])C([H])(C([H])([H])OC(=O)c2c([H])c([H])c([H])c([H])c2[H])OC1=O,,[H]C1=C([H])C(OC(=O)C([H])([H])[H])=C([H])C([H])(C([H])([H])OC(=O)c2c([H])c([H])c([H])c([H])c2[H])OC1=O
101,102,102,4152,[H]OC(=O)C1([H])C([H])([H])C([H])([H])C2([H])C([H])=C([H])OC([H])(OC3([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C3([H])O[H])C12[H],,[H]OC(=O)C1([H])C([H])([H])C([H])([H])C2([H])C([H])=C([H])OC([H])(OC3([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C3([H])O[H])C12[H]
102,103,103,4154,[H]Oc1c([H])c(C([H])([H])[H])c2oc(=O)c(C([H])([H])[H])c([H])c2c1C([H])(C([H])([H])[H])C([H])([H])[H],,[H]Oc1c([H])c(C([H])([H])[H])c2oc(=O)c(C([H])([H])[H])c([H])c2c1C([H])(C([H])([H])[H])C([H])([H])[H]
103,104,104,4157,[H]C([H])=C([H])C#Cc1sc(-c2sc([H])c([H])c2[H])c([H])c1[H],,[H]C([H])=C([H])C#Cc1sc(-c2sc([H])c([H])c2[H])c([H])c1[H]
104,105,105,4162,[H]ON1C([H])=C([H])C(C([H])=O)=C(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C1([H])[H],,[H]ON1C([H])=C([H])C(C([H])=O)=C(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C1([H])[H]
105,106,106,4165,[H]c1c([H])c(C2([H])OC([H])([H])C3([H])C([H])(c4c([H])c(OC([H])([H])[H])c5c(c4[H])OC([H])([H])O5)OC([H])([H])C23[H])c([H])c2c1OC([H])([H])O2,,[H]c1c([H])c(C2([H])OC([H])([H])C3([H])C([H])(c4c([H])c(OC([H])([H])[H])c5c(c4[H])OC([H])([H])O5)OC([H])([H])C23[H])c([H])c2c1OC([H])([H])O2
106,107,107,4166,[H]OC([H])([H])C1([H])C([H])([H])C2=C([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C([H])=C([H])C(OC([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,[H]OC([H])([H])C1([H])C([H])([H])C2=C([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C([H])=C([H])C(OC([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
107,108,108,4167,[H]OC([H])([H])C1=C([H])C([H])([H])C2([H])C([H])(C([H])([H])O[H])C(=O)OC([H])(OC([H])([H])[H])C12[H],,[H]OC([H])([H])C1=C([H])C([H])([H])C2([H])C([H])(C([H])([H])O[H])C(=O)OC([H])(OC([H])([H])[H])C12[H]
108,109,109,4170,[H]C1=C(OC([H])([H])[H])C([H])([H])C([H])(C([H])=C([H])c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])OC1=O,,[H]C1=C(OC([H])([H])[H])C([H])([H])C([H])(C([H])=C([H])c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])OC1=O
109,110,110,4171,[H]C1=C2C([H])(OC(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C2(C([H])([H])[H])C2([H])C([H])(C1=O)C2(C([H])([H])[H])C([H])([H])[H],,[H]C1=C2C([H])(OC(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C2(C([H])([H])[H])C2([H])C([H])(C1=O)C2(C([H])([H])[H])C([H])([H])[H]
110,111,111,4172,[H]OC1([H])C([H])=C(C([H])([H])[H])C2([H])C([H])([H])C(=O)C3(C([H])([H])[H])C4([H])C(=O)OC([H])(C([H])(O[H])C3([H])C2(C([H])([H])[H])C1([H])O[H])C4([H])C([H])([H])[H],,[H]OC1([H])C([H])=C(C([H])([H])[H])C2([H])C([H])([H])C(=O)C3(C([H])([H])[H])C4([H])C(=O)OC([H])(C([H])(O[H])C3([H])C2(C([H])([H])[H])C1([H])O[H])C4([H])C([H])([H])[H]
111,112,112,4173,[H]Oc1c([H])c([H])c(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])OC2([H])OC([H])([H])C(O[H])(C([H])([H])O[H])C2([H])O[H])c([H])c1OC([H])([H])[H],,[H]Oc1c([H])c([H])c(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])OC2([H])OC([H])([H])C(O[H])(C([H])([H])O[H])C2([H])O[H])c([H])c1OC([H])([H])[H]
112,113,113,4174,[H]OC1([H])C2=C(C3([H])OC(=O)C([H])(C([H])([H])[H])C3([H])C([H])(OC(=O)C(=C([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C2(O[H])C([H])([H])[H])C(O[H])(C([H])([H])[H])C1([H])[H],,[H]OC1([H])C2=C(C3([H])OC(=O)C([H])(C([H])([H])[H])C3([H])C([H])(OC(=O)C(=C([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C2(O[H])C([H])([H])[H])C(O[H])(C([H])([H])[H])C1([H])[H]
113,114,114,4176,[H]C([H])=C1C([H])([H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C12[H],,[H]C([H])=C1C([H])([H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C12[H]
114,115,115,4177,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(OC1([H])OC([H])(C([H])([H])OC2([H])OC([H])([H])C([H])(O[H])C([H])(O[H])C2([H])O[H])C([H])(O[H])C([H])(O[H])C1([H])O[H])C([H])=C([H])[H],,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(OC1([H])OC([H])(C([H])([H])OC2([H])OC([H])([H])C([H])(O[H])C([H])(O[H])C2([H])O[H])C([H])(O[H])C([H])(O[H])C1([H])O[H])C([H])=C([H])[H]
115,116,116,4178,[H]ON1C(=O)C([H])(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])Oc2c([H])c(Cl)c([H])c([H])c21,,[H]ON1C(=O)C([H])(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])Oc2c([H])c(Cl)c([H])c([H])c21
116,117,117,4180,[H]Oc1c(OC2([H])OC([H])(C([H])([H])[H])C([H])(O[H])C([H])(OC(=O)C([H])([H])[H])C2([H])OC(=O)C([H])([H])[H])c2oc(=O)c3c([H])c(OC([H])([H])[H])c(O[H])c4oc(=O)c(c1[H])c2c43,,[H]Oc1c(OC2([H])OC([H])(C([H])([H])[H])C([H])(O[H])C([H])(OC(=O)C([H])([H])[H])C2([H])OC(=O)C([H])([H])[H])c2oc(=O)c3c([H])c(OC([H])([H])[H])c(O[H])c4oc(=O)c(c1[H])c2c43
117,118,118,4181,[H]OC(=O)C([H])([H])C1([H])OC(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=C([H])C1=O,,[H]OC(=O)C([H])([H])C1([H])OC(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=C([H])C1=O
118,119,119,4182,[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(OC([H])([H])C1([H])C(C([H])([H])[H])=C([H])C([H])([H])C2([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])(O[H])C([H])([H])C([H])([H])C12C([H])([H])[H])C(=O)O[H],,[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(OC([H])([H])C1([H])C(C([H])([H])[H])=C([H])C([H])([H])C2([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])(O[H])C([H])([H])C([H])([H])C12C([H])([H])[H])C(=O)O[H]
119,120,120,4183,[H]OC([H])([H])C1([H])OC23C([H])([H])C([H])([H])C4([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(O[H])C4(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C3([H])[H],,[H]OC([H])([H])C1([H])OC23C([H])([H])C([H])([H])C4([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(O[H])C4(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C3([H])[H]
120,121,121,4184,[H]Oc1c([H])c(O[H])c2c(c1[H])OC([H])([H])C([H])(c1c([H])c(C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])c(OC([H])([H])[H])c([H])c1O[H])C2=O,,[H]Oc1c([H])c(O[H])c2c(c1[H])OC([H])([H])C([H])(c1c([H])c(C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])c(OC([H])([H])[H])c([H])c1O[H])C2=O
121,122,122,4187,[H]Oc1c([H])c(O[H])c2c(=O)c(OC([H])([H])[H])c(-c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)oc2c1OC([H])([H])[H],,[H]Oc1c([H])c(O[H])c2c(=O)c(OC([H])([H])[H])c(-c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)oc2c1OC([H])([H])[H]
122,123,123,4189,[H]C([H])([H])C([H])(C1=C2C3([H])C4([H])C([H])([H])C4(C([H])([H])[H])C(=O)C([H])([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[H],,[H]C([H])([H])C([H])(C1=C2C3([H])C4([H])C([H])([H])C4(C([H])([H])[H])C(=O)C([H])([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[H]
123,124,124,4190,[H]Oc1c([H])c([H])c([H])c(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c1C(=O)OC([H])([H])c1c([H])c([H])c([H])c([H])c1[H],,[H]Oc1c([H])c([H])c([H])c(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c1C(=O)OC([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
124,125,125,4192,[H]Oc1c([H])c([H])c(C2([H])OC([H])([H])C3([H])C([H])(c4c([H])c(OC([H])([H])[H])c(O[H])c(OC([H])([H])[H])c4[H])OC(=O)C23[H])c([H])c1O[H],,[H]Oc1c([H])c([H])c(C2([H])OC([H])([H])C3([H])C([H])(c4c([H])c(OC([H])([H])[H])c(O[H])c(OC([H])([H])[H])c4[H])OC(=O)C23[H])c([H])c1O[H]
125,126,126,4193,[H]OC1(C(O[H])(C([H])([H])[H])C([H])([H])[H])C(=O)C2([H])C(O[H])(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)C2(C([H])([H])[H])C([H])([H])C1([H])[H],,[H]OC1(C(O[H])(C([H])([H])[H])C([H])([H])[H])C(=O)C2([H])C(O[H])(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)C2(C([H])([H])[H])C([H])([H])C1([H])[H]
126,127,127,4194,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])C1(SC([H])([H])[H])C(=O)N([H])C(SC([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N1[H])c([H])n2[H],,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])C1(SC([H])([H])[H])C(=O)N([H])C(SC([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N1[H])c([H])n2[H]
127,128,128,4197,[H]OC1([H])C([H])([H])C([H])([H])C(=C([H])[H])C2(O[H])C([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C12C([H])([H])[H],,[H]OC1([H])C([H])([H])C([H])([H])C(=C([H])[H])C2(O[H])C([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C12C([H])([H])[H]
128,129,129,4198,[H]Oc1c(OC([H])([H])[H])c(O[H])c2c(=O)c3c(OC([H])([H])[H])c(O[H])c([H])c([H])c3oc2c1[H],,[H]Oc1c(OC([H])([H])[H])c(O[H])c2c(=O)c3c(OC([H])([H])[H])c(O[H])c([H])c([H])c3oc2c1[H]
129,130,130,4203,[H]C1=C(C([H])([H])[H])C2([H])C3([H])C([H])(C([H])(OC(=O)C([H])([H])[H])C([H])([H])C2(C([H])([H])[H])C([H])([H])C1([H])[H])C3(C([H])([H])[H])C([H])([H])[H],,[H]C1=C(C([H])([H])[H])C2([H])C3([H])C([H])(C([H])(OC(=O)C([H])([H])[H])C([H])([H])C2(C([H])([H])[H])C([H])([H])C1([H])[H])C3(C([H])([H])[H])C([H])([H])[H]
130,131,131,4204,[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C13OC(=O)C(=C([H])[H])C3([H])C([H])([H])C([H])([H])C2([H])C([H])([H])[H],,[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C13OC(=O)C(=C([H])[H])C3([H])C([H])([H])C([H])([H])C2([H])C([H])([H])[H]
131,132,132,4207,[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])C2([H])OC([H])(Oc3c([H])c([H])c4c([H])c([H])c(=O)oc4c3O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c([H])c1O[H],,[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])C2([H])OC([H])(Oc3c([H])c([H])c4c([H])c([H])c(=O)oc4c3O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c([H])c1O[H]
