Original_SMILES,Canonical_SMILES,Source_Dataset,Source_ID
C(=C(C#N)C(=O)OC(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H],C=C(C#N)C(=O)OCCCC,nmrdb,20031245
C1(=C(C(C(C(C1([H])[H])([H])[H])(C(=C([H])[H])C([H])([H])[H])[H])([H])[H])[H])C([H])([H])[H],C=C(C)C1CC=C(C)CC1,nmrdb,10008727
C=1(C(C(C(C(C1[H])([H])[H])(C(=C([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H],C=C(C)C1CC=C(C)CC1,nmrdb,40131608
C=1(C(C(C(C(C1[H])([H])[H])(C(C([H])([H])[H])=C([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H],C=C(C)C1CC=C(C)CC1,nmrdb,60006047
C(C(=C([H])[H])C1(C(C(C(=C(C1([H])[H])[H])C(O[H])([H])[H])([H])[H])([H])[H])[H])([H])([H])[H],C=C(C)C1CC=C(CO)CC1,nmrdb,20055161
C(C12C(C(C3(C4(C(C(C5(C(C(C(C(C5(C4(C(C(C3(C1(C(C(C2([H])[H])([H])[H])(C(C([H])([H])[H])=C([H])[H])[H])[H])[H])([H])[H])([H])[H])[H])C([H])([H])[H])([H])[H])([H])[H])(O[H])[H])(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])(=O)O[H],C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,nmrdb,40265324
C1(C(C(C2(C(C1([H])[H])(C3(C(C(C2([H])[H])([H])[H])(C4(C(C(C3([H])[H])([H])[H])(C5(C(C(C4([H])[H])([H])[H])(C(C(C5(C(=C([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])[H])C([H])([H])[H])C([H])([H])[H])[H])C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])(O[H])[H])([H])[H],C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,nmrdb,10026488
C1(C(C(C2(C(C1([H])[H])(C3(C(C(C2([H])[H])([H])[H])(C4(C(C(C3([H])[H])([H])[H])(C5(C(C(C4([H])[H])([H])[H])(C(C(C5(C(=C([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C(O[H])([H])[H])[H])[H])C([H])([H])[H])C([H])([H])[H])[H])C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])(O[H])[H])([H])[H],C=C(C)C1CCC2(CO)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,nmrdb,10025942
C1(C2(C(C(C(C1([H])[H])(C2([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])=C([H])[H])[H])([H])[H],C=C1C2CCC(C2)C1(C)C,nmrdb,60000062
C(C1(C23C(C(C(C2([H])[H])=C([H])[H])(C(C(C3(C45C1(C(C([H])([H])[H])(C(C(=C4[H])[H])(O[H])[H])C(=O)O5)[H])[H])([H])[H])([H])[H])O[H])([H])[H])[H])(=O)O[H],C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,nmrdb,20000382
C1(C(C2(C1(C(C(C(C([H])([H])[H])=C(C(C(C2=C([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H],C=C1CCC=C(C)CCC2C1CC2(C)C,nmrdb,10027911
C(=C(C(=C([H])[H])[H])C([H])([H])[H])([H])[H],C=CC(=C)C,nmrdb,10016438
C(=C([H])[H])(C(O[H])=O)[H],C=CC(=O)O,nmrdb,10016779
C(=C(C(C(C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])(C([H])([H])[H])O[H])[H])([H])[H],C=CC(C)(O)CCC=C(C)C,nmrdb,10008832
C(C(=C(C(C(C(C(=C([H])[H])[H])(C([H])([H])[H])O[H])([H])[H])([H])[H])[H])C([H])([H])[H])([H])([H])[H],C=CC(C)(O)CCC=C(C)C,nmrdb,60001972
C(C(C([H])([H])[H])=C(C(C(C(C([H])([H])[H])=C(C(C(C(C([H])([H])[H])(O[H])C(=C([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])([H])([H])[H],C=CC(C)(O)CCC=C(C)CCC=C(C)C,nmrdb,20212647
O1C2(C(C3(C(C(C2(OC(=O)C([H])([H])[H])[H])(O[H])[H])(C(C(C(C3(O[H])[H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])C([H])([H])[H])(C(C(C1(C(=C([H])[H])[H])C([H])([H])[H])([H])[H])=O)O[H])C([H])([H])[H],C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C,nmrdb,20177307
O=C(N(C(=O)N([H])[H])[H])C(C(C([H])([H])[H])(C([H])([H])[H])[H])(C(C(=C([H])[H])[H])([H])[H])[H],C=CCC(C(=O)NC(N)=O)C(C)C,nmrdb,20209022
C(C(C(C(C(C(C(C(C(C(=C([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(=O)O[H],C=CCCCCCCCCC(=O)O,nmrdb,10008732
C(=S)=NC(C(=C([H])[H])[H])([H])[H],C=CCN=C=S,nmrdb,10009085
C(=C(C(SC(C(=C([H])[H])[H])([H])[H])([H])[H])[H])([H])[H],C=CCSCC=C,nmrdb,10016692
C(C([H])([H])[H])([H])([H])[H],CC,nmrdb,20028913
C(C#CC([H])([H])[H])([H])([H])[H],CC#CC,nmrdb,75389
O(C([H])([H])[H])C(=O)C#CC([H])([H])[H],CC#CC(=O)OC,nmrdb,20209336
C(C#CC(=O)OC(C([H])([H])[H])([H])[H])([H])([H])[H],CC#CC(=O)OCC,nmrdb,10021777
C(C#CC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])([H])[H],CC#CC(C)(C)C,nmrdb,30100250
C(#CC(C([H])([H])[H])(C([H])([H])[H])O[H])C([H])([H])[H],CC#CC(C)(C)O,nmrdb,10016653
C(C#CC(C([H])([H])[H])(C([H])([H])[H])[H])([H])([H])[H],CC#CC(C)C,nmrdb,30100248
C(C#CC(=O)[H])([H])([H])[H],CC#CC=O,nmrdb,10021871
C(C#CC(C([H])([H])[H])([H])[H])([H])([H])[H],CC#CCC,nmrdb,30100247
C(C#CC(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])([H])[H],CC#CCC(C)C,nmrdb,30100249
C(C#CC(C(C([H])([H])[H])([H])[H])([H])[H])([H])([H])[H],CC#CCCC,nmrdb,10008582
C(C(C(C#CC([H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])(C([H])([H])[H])[H],CC#CCCC(C)C,nmrdb,20200261
C(C(C([H])([H])[H])([H])[H])(C(C#CC([H])([H])[H])([H])[H])([H])[H],CC#CCCCC,nmrdb,20112347
C(C#CC(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H],CC#CCCCCC,nmrdb,75390
C(C#CC(O[H])([H])[H])([H])([H])[H],CC#CCO,nmrdb,10016648
C(C#N)([H])([H])[H],CC#N,nmrdb,10017065
O(N=C(C(O[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])[H],CC(=NO)C(C)(C)O,nmrdb,20200703
C(C(C(C([H])([H])[H])=NO[H])=NO[H])([H])([H])[H],CC(=NO)C(C)=NO,nmrdb,75387
C(C#N)(=O)C([H])([H])[H],CC(=O)C#N,nmrdb,20045220
C(C(C(=O)O[H])=O)([H])([H])[H],CC(=O)C(=O)O,nmrdb,20097599
C(C(C#N)(C(=O)C([H])([H])[H])[H])#N,CC(=O)C(C#N)C#N,nmrdb,20045224
C(C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=O)([H])([H])[H],CC(=O)C(C)(C)C,nmrdb,10016752
C(C(=O)C(O[H])(C([H])([H])[H])C([H])([H])[H])([H])([H])[H],CC(=O)C(C)(C)O,nmrdb,10020696
C(C(=O)C(C([H])([H])[H])=O)([H])([H])[H],CC(=O)C(C)=O,nmrdb,10016735
